manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,product__styles
8903-032,081-800802323-1,11.0,16.0,16.0,28.0,True,186.0,248.0,,Furniture,Sterling,Wood and Nickle Side Table,"Our woody but contemporary Raw Nickel Cafe Table is the epitome of a “chic-tanical” design story, pairing smart urban functionality with a natural silhouette and a sophisticated finish. Features a gorgeous Silvery White gloss and authentically textured workmanship evocative of a moonlight-drenched branchlet. Perfect for that witty modern address.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Raw Nickel, Shesham Wood",,,,,,"Aluminum, Wood",,,No,,,,,,,,,,,,,13.0,32.0,20.0,20.0,,,,,,,,,Transitional
8903-033,081-800802324-8,3.0,10.0,10.0,10.0,True,61.5,82.0,,Decorative Accessory,Sterling,Aged Bronze Table Top Stars,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Aged Bronze,,,,,,Metal,,,No,,,,,,,,,,,,,4.2,12.0,12.0,12.0,,,,,,,,,Transitional
8903-035,081-800802326-2,4.0,4.0,6.0,13.0,True,55.5,74.0,,Decorative Accessory,Sterling,Nickle Stalion Head,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Raw Nickel,,,,,,Aluminium,,,No,,,,,,,,,,,,,2.45,7.0,14.0,5.0,,,,,,,,,Transitional
8903-036,081-800802327-9,4.0,10.0,10.0,10.0,True,93.0,124.0,,Decorative Accessory,Dimond Home,Spore Table Top Sculpture,"There's not much that's more future-forward than a geodesic sphere; and while most are comprised of interlocking hexagons or pyramidal structures, some, like our Antiqued Gold Spore, are a revelation of circles. But really the Spore is just a super cool, modern, relevant table accessory. That's what it does. Plonk it on the desk or try staggering a dozen of them from an industrial support beam.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Warm Antique Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,4.41,12.0,12.0,11.0,,,,,,,,,Modern / Contemporary
8903-037/S2,081-800802328-6,1.2,5.0,5.0,5.0,True,75.0,100.0,,Decorative Accessory,Sterling,Antique Brass Globe,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Warm Antique Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,2.1,11.0,6.0,6.0,,,,,,,,,Transitional
8903-038,080-434319149-0,,4.0,4.0,22.0,True,148.5,198.0,,Decorative Accessory,Sterling,Abilene Natural Steer Horn,Potency. Domination. Sheer Beauty. Nothing says “moxy” like a battle-scarred natural steer horn. Introducing our Abilene Set of 2 Decorative Horns: Featuring a distinctive Grey and Black color story and authentic Milky White charge marks enhanced by a generous layer of polish. Perfect to bring swagger to any executive or residential space. Stylish Raw Nickel stand.,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Natural, Nickel",,,,,,Composite,,,No,,,,,,,,,,,,,2.7,25.5,4.6,9.5,,,,,,,,,Traditional
8903-042/S2,080-434319150-6,,4.0,4.0,10.0,True,88.5,118.0,,Decorative Accessory,Sterling,Abilene Natural Horn Bookends - Set of 2,"Potency. Domination. Sheer Beauty. Nothing says “moxy” like a battle-scarred natural steer horn. Introducing our Abilene Set of 2 Bookends: Showcases a distinctive Grey and Black color story, authentic Milky White charge marks enhanced by a generous layer of polish, and chic, Raw Nickel-finished metal brackets. Perfect to bring swagger to any executive or residential space.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Natural, Nickel",,,,,,Composite,,,No,,,,,,,,,,,,,1.7,17.0,7.7,5.8,,,,,,,,,Traditional
8903-043/S3,080-434319151-3,,5.0,7.0,4.0,True,142.5,190.0,,Decorative Accessory,Sterling,Oculi Decorative Magnifying Lenses In Antique Brass - Set of 3,"Commemorating antiquity is often a pleasure, especially when the “antique” has retained its style and function since 424 B.C.! Introducing our very distinctive Oculi Collection Set of 3 Magnifying Lenses: Whether used to study a large map, a tiny insect, or simply for decoration, the Oculi make a handsome addition to any witty office or traditional library. Classic, adjustable A-frame silhouette. Elegant Antique Brass finish.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Antique Brass,,,,,,"Glass, Metal",,,No,,,,,,,,,,,,,2.4,9.7,7.6,6.8,,,,,,,,,Traditional
8903-045,080-434319152-0,,4.0,20.0,14.0,True,127.5,170.0,,Decorative Accessory,Sterling,Abilene Natural Horn Stand,"Potency. Domination. Sheer Beauty. Nothing says “moxy” like a battle-scarred natural steer horn. Introducing our Abilene Double-Horn Stand: Whose formidable contours, authentic striations, and naturally beautiful Umber and Black pigments are fully enhanced by a discreet layer of varnish and a stylish hammered metal band. Perfect to bring swagger to any executive or residential space. Distinctive Black stand.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Natural,,,,,,"Composite, Metal",,,No,,,,,,,,,,,,,2.3,19.0,23.0,5.8,,,,,,,,,Traditional
8903-047,084-355813976-7,1.6,4.0,7.0,4.0,True,102.0,136.0,,Decorative Accessory,Sterling,Motto Domino Game,"More urbane than a house of cards and far easier to set up and knock down, our sophisticated Motto Series Natural Bone Dominoes are the perfect addition to any witty design space. Tiles, pips, and sleek display case are all crafted with gorgeous Black and Cream-toned Natural Horn for a classic couture feel. Enjoy a quick game with a new client or favorite nephew.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,"Composite, Bone",,,No,,,,,,,,,,,,,2.0,11.0,5.8,4.6,,,,,,,,,Transitional
8903-048,084-355813977-4,1.2,8.0,8.0,2.5,True,75.0,100.0,,Decorative Accessory,Sterling,Crossnought Tic-Tac-Toe Game,"Offered by historians as a secret lynchpin factor in the collapse of the Roman Empire, the ancient pastime of Noughts and Crosses presents 362,88 possible outcomes. Our Crossnought Deluxe Tic Tac Toe is elegantly styled and perfect for teaching good sportsmanship to fierce competitors and favorite nephews. Handsome Chestnut-toned wood frame.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Cream, Natural",,,,,,"Composite, Wood",,,No,,,,,,,,,,,,,2.0,10.0,10.0,7.0,,,,,,,,,Transitional
8903-049,081-800802604-1,1.3,6.0,4.0,22.0,True,108.0,144.0,,Decorative Accessory,Dimond Home,Blackbuck Antelope Bust Sculpture,"Native to the Indian subcontinent and classified as a near-threatened species, the Blackbuck Antelope is known for its lightning speed and majestic ringed horns. Introducing the Blackbuck Bust: A sleek and silvery silhouette whose subtle impressionist profile directs attention upward to a pair of thoughtfully detailed horns, adding height and eye-catching shape to any design space. Handsome Raw Nickel textured finish and rich espresso-toned stand.",,,,,,,,,1.0,,,,,,,,,,,,,,,"Black, Polished Nickel",,,,,,,,,No,,,,,,,,,,,,,4.0,27.0,8.0,8.0,,,,,,,,,Transitional
8903-051/S2,081-800802605-8,4.0,1.0,15.0,9.0,True,75.0,100.0,,Decorative Accessory,Dimond Home,Merrythought Decorative Tabletop Wishbone Sculpture,Making a wish is as much an institution as hope itself. It's also ironic that “wishbones” are spring mechanisms for the lifting action of a bird's wings -- and therefore responsible for that hope of hopes: flight itself. Introducing our Merrythought Decorative Wishbones: An authentically forked silhouette commemoratively glammed out in chic Gold Plate. Perfect for that gourmet kitchen remodel.,,,,,,,,,1.0,,,,,,,,,,,,,,,Gold Plate,,,,,,,,,No,,,,,,,,,,,,,5.0,15.9,2.0,9.8,,,,,,,,,Transitional
8903-052/S3,084-355813978-1,1.5,3.0,3.0,7.0,True,93.0,124.0,,Decorative Accessory,Sterling,Festival 3-Piece Sculpture Set,"The world thirsts for Art and Exotic Goods. Our well-scaled Festival series Decorative Produce Sculptures fulfill both, offering a realistically molded trio of: Pungent pepper, fragrant pear and crimson-gem'd pomegranate; each appropriately immortalized with a generous layer of chic Textured Gold Plating.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold Plate,,,,,,Aluminum,,,No,,,,,,,,,,,,,2.4,10.1,4.3,8.1,,,,,,,,,Transitional
8903-053/S3,084-355813979-8,0.2,1.0,1.0,13.0,True,75.0,100.0,,Decorative Accessory,Sterling,Mazatl n 3-Piece Decorative Chili Set,"The South American chili pepper's intensely pungent flavor is rivaled only by its vivid color and iconic silhouette. Well-scaled and beautifully handcrafted, our Mazatlán Decorative Chili Peppers are appropriately immortalized with a generous layer of chic Gold Plating. Set of 3.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold Plate,,,,,,Aluminum,,,No,,,,,,,,,,,,,1.0,14.0,2.2,2.2,,,,,,,,,Transitional
8903-056,081-800802606-5,0.4,,6.5,8.5,True,55.5,74.0,,Decorative Accessory,Dimond Home,Chroma 4x6 Photo Frame In Mother of Pearl And Black,"There's an instinct to surround our most cherished memories with something as resilient and beautiful as they are. Introducing our Chroma Series Natural Shell Frame: A gorgeous mosaic of Black and White Mother of Pearl, whose fresh iridescent hues and dramatic rectangular parquetry add eye-catching variation and the allure of the sea to any design space. Imagine this one in a breezy, white-washed farmhouse.",,,,,,,,,1.0,,,,,,,,,,,,,,,"Black, Mother Of Pearl",,,,,,,,,No,,,,,,,,,,,,,1.0,9.1,1.2,7.0,,,,,,,,,Transitional
8903-057,081-800803033-8,2.0,4.8,4.8,20.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Mahananda vase,"Exemplifying our commitment to sourcing local natural and organic materials to create sophisticated products, our beautifully handcrafted Mahananda series Vase features an elegant coalescence of etched natural bone segments crowned with a gracefully flared, polished horn neck and lip. Available in two sizes. Perfect for a stylish entryway.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Natural,,,,,,"Bone, Horn",,,No,,,,,,,,,,,,,3.0,22.0,7.4,7.5,,,,,,,,,Transitional
8903-058,081-800803034-5,1.6,4.8,4.8,16.0,True,148.5,198.0,,Decorative Accessory,Dimond Home,Mahananda vase,"Exemplifying our commitment to sourcing local natural and organic materials to create sophisticated products, our beautifully handcrafted Mahananda series Vase features an elegant coalescence of etched natural bone segments crowned with a gracefully flared, polished horn neck and lip. Available in two sizes. Perfect for a stylish entryway.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Natural,,,,,,"Bone, Horn",,,No,,,,,,,,,,,,,3.1,18.0,6.5,6.5,,,,,,,,,Transitional
8903-059,081-800803035-2,0.4,0.75,8.25,6.0,True,30.0,40.0,,Decorative Accessory,Dimond Home,Sabratha Picture Frame,"Exemplifying our commitment to sourcing local natural and organic materials to create sophisticated products, we present our Sabratha series Photo Frame: Beautifully crafted by skilled artisans using traditional techniques, the Sabratha features an elegant coalescence of hand painted natural bone segments embellished with polished horn banding. Stylish black and white color story. Perfect for today's home office.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Natural,,,,,,"Bone, Horn",,,No,,,,,,,,,,,,,2.0,10.0,12.0,10.0,,,,,,,,,Transitional
8903-060,081-800803036-9,0.6,0.75,7.5,7.0,True,37.5,50.0,,Decorative Accessory,Dimond Home,Sabratha Picture Frame,"Exemplifying our commitment to sourcing local natural and organic materials to create sophisticated products, we present our Sabratha series Photo Frame: Beautifully crafted by skilled artisans using traditional techniques, the Sabratha features an elegant coalescence of hand painted natural bone segments embellished with polished horn banding. Stylish black and white color story. Perfect for today's home office.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,"Bone, Horn",,,No,,,,,,,,,,,,,2.0,11.0,13.0,3.0,,,,,,,,,Transitional
8903-061,081-800803037-6,0.8,6.0,9.0,3.0,True,93.0,124.0,,Decorative Accessory,Dimond Home,Sabratha Box,"Exemplifying our commitment to sourcing local natural and organic materials to create sophisticated products, we present our Sabratha series Decorative Box: Beautifully crafted by skilled artisans using traditional techniques, the Sabratha features an elegant coalescence of polished natural horn segments embellished with a hand painted genuine bone lid. Perfect for love letters and riding gloves.",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,"Bone, Horn",,,No,,,,,,,,,,,,,3.0,11.0,7.0,9.0,,,,,,,,,Transitional
8903-063,084-355815248-3,8.39,4.0,12.0,20.0,True,124.5,166.0,,Decorative Accessory,Sterling,Scutes Sculptural Stand,The Scutes Sculptural Stand embellishes the natural geometric appeal of a turtle's carapace with a fluted white marble base and an elegant Champagne Gold finish. Authentically crafted dorsal ridge and armored plates. Generously scaled.,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Champagne Gold,,,,,,"Aluminum, Marble",,,No,,,,,,,,,,,,,23.0,14.0,22.0,8.0,,,,,,,,,Transitional
8903-064,084-355815249-0,7.06,4.0,5.0,11.0,True,93.0,124.0,,Decorative Accessory,Sterling,Seraph Set of 2 Bookends,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Champagne Gold,,,,,,"Aluminum, Marble",,,No,,,,,,,,,,,,,33.0,12.0,24.0,10.0,,,,,,,,,Transitional
8903-066,084-355815251-3,5.74,4.0,28.0,23.0,True,139.5,186.0,,Decorative Accessory,Sterling,Kamakura Tree Sculpture,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Champagne Gold,,,,,,"Aluminum, Marble",,,No,,,,,,,,,,,,,18.0,29.0,32.0,7.0,,,,,,,,,Transitional
8903-069,084-355815254-4,1.77,5.0,4.0,3.0,True,93.0,124.0,,Decorative Accessory,Sterling,Cardsharp Decorative Card Box,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,Composite,,,No,,,,,,,,,,,,,20.0,11.0,18.0,7.0,,,,,,,,,Transitional
8903-070,081-800803318-6,3.8,3.0,4.0,6.0,True,30.0,40.0,,Decorative Accessory,Dimond Home,Bambloo Small Photo Frame,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Navy Blue,,,,,,Bone,,,No,,,,,,,,,,,,,4.4,14.0,17.0,12.0,,,,,,,,,Transitional
8903-071,081-800803319-3,5.4,3.0,5.0,7.0,True,37.5,50.0,,Decorative Accessory,Dimond Home,Bambloo Large Photo Frame,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Navy Blue,,,,,,Bone,,,No,,,,,,,,,,,,,6.1,14.0,20.0,13.0,,,,,,,,,Transitional
8903-072,081-800803320-9,2.8,4.0,6.0,2.0,True,82.5,110.0,,Decorative Accessory,Dimond Home,Bambloo Decorative Box,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Navy Blue,,,,,,Bone,,,No,,,,,,,,,,,,,3.6,17.0,19.0,9.0,,,,,,,,,Transitional
8903-074,081-800803322-3,1.43,3.0,5.0,7.0,True,37.5,50.0,,Decorative Accessory,Dimond Home,Java Large Photo Frame,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Tan,,,,,,Composite,,,No,,,,,,,,,,,,,2.4,14.0,20.0,13.0,,,,,,,,,Transitional
8903-075,084-355815255-1,4.42,4.0,17.0,17.0,True,108.0,144.0,,Decorative Accessory,Sterling,Cape Breton Decorative Starfish,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Nickel,,,,,,"Aluminum, Marble",,,No,,,,,,,,,,,,,15.0,14.0,23.0,10.0,,,,,,,,,Transitional
8903-076,084-355815256-8,4.19,16.0,16.0,11.0,True,93.0,124.0,,Decorative Accessory,Sterling,Jax Table Sculpture,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Gold,,,,,,Aluminium,,,No,,,,,,,,,,,,,22.0,25.0,25.0,13.0,,,,,,,,,Transitional
8903-077,081-800803886-0,,2.0,4.0,6.0,True,43.5,58.0,,Decorative Accessory,Dimond Home,Houblon Frame,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Off White, Gold",,,,,,"BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,23.7,16.0,20.0,12.0,0.8,9.0,2.0,11.0,,,,,Transitional
8903-078,081-800803887-7,,2.0,5.0,7.0,True,48.0,64.0,,Decorative Accessory,Dimond Home,Houblon Frame,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Off White, Gold",,,,,,"BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,22.2,18.0,20.0,12.0,0.9,10.0,2.0,12.0,,,,,Transitional
8903-079,081-800803888-4,,6.0,9.0,3.0,True,103.5,138.0,,Decorative Accessory,Dimond Home,Houblon Box,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Off White, Gold",,,,,,"BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,15.3,14.0,15.0,12.0,1.2,10.0,4.0,7.0,,,,,Transitional
8903-080,081-800803889-1,,12.0,18.0,1.0,True,178.5,238.0,,Decorative Accessory,Dimond Home,Houblon Tray,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Off White, Gold",,,,,,"BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,10.8,20.0,14.0,10.0,1.7,19.0,3.0,13.0,,,,,Transitional
8903-081,081-800803890-7,,2.0,4.0,6.0,True,37.5,50.0,,Decorative Accessory,Dimond Home,Rochefort Frame,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Off White, Gold",,,,,,"BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,22.0,16.0,18.0,12.0,0.8,9.0,2.0,11.0,,,,,Transitional
8903-082,081-800803891-4,,2.0,5.0,7.0,True,43.5,58.0,,Decorative Accessory,Dimond Home,Rochefort Frame,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Off White, Gold",,,,,,"BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,22.2,18.0,20.0,16.0,0.9,10.0,2.0,12.0,,,,,Transitional
8903-083,081-800803892-1,,6.0,9.0,2.0,True,82.5,110.0,,Decorative Accessory,Dimond Home,Rochefort Box,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Off White, Gold",,,,,,"BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,16.6,16.0,19.0,13.0,0.7,10.0,3.0,7.0,,,,,
8903-084,084-355815766-2,,4.0,7.0,13.0,True,67.5,90.0,,Decorative Accessory,Sterling,Gruner Decorative Accessory,,,,,,,,,,2.0,IND,,,,,,,,,,,,,,"Gold, White",,,,,,"ALUMINIUM, WHITE MARBLE",,,No,,,,,,,,,,,,,10.0,16.0,19.0,15.0,1.6,7.0,15.0,5.0,,,,,Transitional
8903-085,084-355815767-9,,4.0,10.0,7.0,True,88.5,118.0,,Decorative Accessory,Sterling,Pom Set Of 2 Bookends,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Gold, White",,,,,,"IRON, WHITE MARBLE",,,No,,,,,,,,,,,,,8.0,10.0,17.0,8.0,,,,,,,,,Transitional
8903-086,081-800803893-8,,14.0,14.0,24.0,True,208.5,278.0,,Furniture,Dimond Home,Houblon Accent Table,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Gold, White",,,,,,"ALUMINUM, BONE, RESIN, BRASS",,,No,,,,,,,,,,,,,7.0,18.0,30.0,18.0,,,,,,,,,Transitional
8903-087,081-800803894-5,,12.0,12.0,18.0,True,193.5,258.0,,Furniture,Dimond Home,Gold Bar Accent Table,,,,,,,,,,1.0,IND,,,,,,,,,,,,,,Antique Brass,,,,,,ALUMINIUM,,,No,,,,,,,,,,,,,16.0,14.0,20.0,14.0,,,,,,,,,Transitional
8905-001,081-800802635-5,4.4,60.0,36.0,1.0,True,70.5,94.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Black And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,Cotton,,,No,,,,,,,,,,,,,4.8,4.9,37.0,4.9,,,,,,,,,Transitional
8905-002,081-800802636-2,13.2,96.0,60.0,1.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Black And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,Cotton,,,No,,,,,,,,,,,,,14.0,6.3,60.8,6.3,,,,,,,,,Transitional
8905-003,081-800802637-9,5.5,96.0,31.0,1.0,True,93.0,124.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Black And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,Cotton,,,No,,,,,,,,,,,,,5.8,6.2,31.0,6.2,,,,,,,,,Transitional
8905-004,081-800802638-6,18.0,120.0,96.0,1.0,True,373.5,498.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Black And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,Cotton,,,No,,,,,,,,,,,,,21.0,7.0,98.0,7.0,,,,,,,,,Transitional
8905-005,081-800802639-3,1.1,16.0,16.0,1.0,True,12.0,16.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Black And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Black, White",,,,,,Cotton,,,No,,,,,,,,,,,,,2.0,17.0,5.0,5.0,,,,,,,,,Transitional
8905-010,081-800802641-6,4.4,60.0,36.0,1.0,True,70.5,94.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Marsala And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Marsala, White",,,,,,Cotton,,,No,,,,,,,,,,,,,4.8,4.9,37.0,4.9,,,,,,,,,Transitional
8905-011,081-800802642-3,13.2,96.0,60.0,1.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Marsala And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Marsala, White",,,,,,Cotton,,,No,,,,,,,,,,,,,14.0,6.3,60.8,6.3,,,,,,,,,Transitional
8905-012,081-800802643-0,5.5,60.0,31.0,1.0,True,93.0,124.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Marsala And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Marsala, White",,,,,,Cotton,,,No,,,,,,,,,,,,,5.8,6.2,31.0,6.2,,,,,,,,,Transitional
8905-013,081-800802644-7,18.0,120.0,96.0,1.0,True,373.5,498.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Marsala And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Marsala, White",,,,,,Cotton,,,No,,,,,,,,,,,,,21.0,7.0,98.0,7.0,,,,,,,,,Transitional
8905-014,081-800802645-4,1.1,16.0,16.0,1.0,True,12.0,16.0,,Decorative Accessory,Dimond Home,Alena Handmade Cotton Rug In Marsala And White,"It’s been said that “the simple things in life are always more beautiful,” and our Alena Collection hand-woven Kilim rugs are no exception. With their soothingly neutral palettes, durable construction, and ‘always-in-trend’ cotton fabric, the Alena are pe",,,,,,,,,1.0,IND,,,,,,,,,,,,,,"Marsala, White",,,,,,Cotton,,,No,,,,,,,,,,,,,2.0,17.0,5.0,5.0,,,,,,,,,Transitional
8905-020,081-800802647-8,4.4,60.0,36.0,1.0,True,70.5,94.0,,Decorative Accessory,Dimond Home,Delight Handmade Cotton Rug In Grey,"It’s been said that “the simple things in life are always more beautiful,” and our Delight Collection hand-woven Kilim rugs are no exception. With their distinctive vertical patterning, durable construction, and ‘always-in-trend’ cotton fabric, the Deligh",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Grey,,,,,,Cotton,,,No,,,,,,,,,,,,,4.8,4.9,37.0,4.9,,,,,,,,,Transitional
8905-021,081-800802648-5,13.2,96.0,60.0,1.0,True,186.0,248.0,,Decorative Accessory,Dimond Home,Delight Handmade Cotton Rug In Grey,"It’s been said that “the simple things in life are always more beautiful,” and our Delight Collection hand-woven Kilim rugs are no exception. With their distinctive vertical patterning, durable construction, and ‘always-in-trend’ cotton fabric, the Deligh",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Grey,,,,,,Cotton,,,No,,,,,,,,,,,,,14.0,6.3,60.8,6.3,,,,,,,,,Transitional
8905-022,081-800802649-2,5.5,96.0,31.0,1.0,True,93.0,124.0,,Decorative Accessory,Dimond Home,Delight Handmade Cotton Rug In Grey,"It’s been said that “the simple things in life are always more beautiful,” and our Delight Collection hand-woven Kilim rugs are no exception. With their distinctive vertical patterning, durable construction, and ‘always-in-trend’ cotton fabric, the Deligh",,,,,,,,,1.0,IND,,,,,,,,,,,,,,Grey,,,,,,Cotton,,,No,,,,,,,,,,,,,5.8,6.2,31.0,6.2,,,,,,,,,Transitional
