manufacturer_sku,ean13,system__creation__date,weight,length,width,height,cost_price,min_price,product__product_class__name,product__brand__name,product__title,product__description,product__bullets_0,product__bullets_1,product__bullets_2,product__bullets_3,product__bullets_4,product__bullets_5,product__bullets_6,product__multipack_quantity,product__country_of_origin__alpha_3,attrib__arm_height,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__designer,attrib__finish,attrib__kit,attrib__material,attrib__number_bulbs,attrib__outdoor_safe,attrib__pile_height,attrib__seat_height,attrib__switch_type,attrib__ul_certified,attrib__wattage,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,product__styles
D3027-LED,81800803617,2016-04-25,9.4,8.0,15.0,25.0,390.0,234.0,Indoor Lighting,Dimond Lighting,Prince Edward Island LED Table Lamp,"Inspired by the soft ruffled plumes of deep sea Coral, the Prince Edward Island Table Lamp is a beautiful coalescence of crystal, Polished Nickel, and cleverly molded sculptural elements. Adds an updated coastal feel to any design space. An understated, P","Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,,,"Polished Nickel, White",No,"Composite, Crystal, Metal",1.0,No,,,3-Way,UL,9.5,,11.9,19.5,17.0,10.0,,,,,,,,,
D3032,748119106519,2016-08-23,6.0,16.0,16.0,32.0,279.0,167.4,Indoor Lighting,Dimond Lighting,Academy Table Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,,,"Polished Chrome, Satin Nickel",No,"Linen, Metal",1.0,No,,,3-Way,UL,150.0,,8.0,17.0,14.0,17.0,,,,,,,,,
D3032-HUE-B,830335027645,2018-07-24,6.0,16.0,16.0,32.0,495.0,297.0,Indoor Lighting,Dimond Lighting,Academy Table Lamp - with Philips Hue LED Bulb/Bridge,Handcrafted. Philips Hue is your personal wireless lighting system that lets you easily control your light and create the right ambiance for every moment. Bring your smart home to life with the most connected light in the world. Philips Hue welcomes you home and lets you control your lights from your bedroom or your backyard. It even makes it seem like you’re home when you’re not. It’s all about simplifying your life. (Must use with Philips Hue Bridge and smartdevice for full functionality.),Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,,,Yes,A19 LED,Silver,,Philips Friends of Hue,"Polished Chrome, Satin Nickel",No,"Linen, Metal",1.0,No,,,Hue,UL,60.0,,8.0,17.0,14.0,17.0,,,,,,,,,
D3032-HUE-D,830335031017,2018-07-24,6.0,16.0,16.0,32.0,414.0,248.4,Indoor Lighting,Dimond Lighting,Academy Table Lamp - with Philips Hue LED Bulb/Dimmer,Handcrafted. Philips Hue is your personal wireless lighting system that lets you easily control your light and create the right ambiance for every moment. Bring your smart home to life with the most connected light in the world. Philips Hue welcomes you home and lets you control your lights from your bedroom or your backyard. It even makes it seem like you’re home when you’re not. It’s all about simplifying your life. (Must use with Philips Hue Bridge and smartdevice for full functionality.),Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,,,Yes,A19 LED,Silver,,Philips Friends of Hue,"Polished Chrome, Satin Nickel",No,"Linen, Metal",1.0,No,,,Hue,UL,60.0,,8.0,17.0,14.0,17.0,,,,,,,,,
D3033,748119106526,2016-08-23,7.0,19.0,19.0,63.0,435.0,261.0,Indoor Lighting,Dimond Lighting,Academy Floor Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,,,"Polished Chrome, Satin Nickel",No,"Linen, Metal",1.0,No,,,3-Way,UL,150.0,,9.0,20.0,15.0,20.0,,,,,,,,,
D3033-HUE-B,830335027652,2018-07-24,7.0,19.0,19.0,63.0,651.0,390.6,Indoor Lighting,Dimond Lighting,Academy Floor Lamp - with Philips Hue LED Bulb/Bridge,Handcrafted. Philips Hue is your personal wireless lighting system that lets you easily control your light and create the right ambiance for every moment. Bring your smart home to life with the most connected light in the world. Philips Hue welcomes you home and lets you control your lights from your bedroom or your backyard. It even makes it seem like you’re home when you’re not. It’s all about simplifying your life. (Must use with Philips Hue Bridge and smartdevice for full functionality.),Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Bridge included.,,,,,,1.0,,,Yes,A19 LED,Silver,,Philips Friends of Hue,"Polished Chrome, Satin Nickel",No,"Linen, Metal",1.0,No,,,Hue,UL,60.0,,9.0,20.0,15.0,20.0,,,,,,,,,
D3033-HUE-D,830335031024,2018-07-24,7.0,19.0,19.0,63.0,570.0,342.0,Indoor Lighting,Dimond Lighting,Academy Floor Lamp - with Philips Hue LED Bulb/Dimmer,Handcrafted. Philips Hue is your personal wireless lighting system that lets you easily control your light and create the right ambiance for every moment. Bring your smart home to life with the most connected light in the world. Philips Hue welcomes you home and lets you control your lights from your bedroom or your backyard. It even makes it seem like you’re home when you’re not. It’s all about simplifying your life. (Must use with Philips Hue Bridge and smartdevice for full functionality.),Philips Hue White A19 LED 60W-eqv Dimmable Smart Wireless Bulb(s) included.,Philips Hue Dimmer Switch included.,,,,,,1.0,,,Yes,A19 LED,Silver,,Philips Friends of Hue,"Polished Chrome, Satin Nickel",No,"Linen, Metal",1.0,No,,,Hue,UL,60.0,,9.0,20.0,15.0,20.0,,,,,,,,,
D3034,810937001441,2016-08-23,,19.0,19.0,35.0,405.0,243.0,Indoor Lighting,Dimond Lighting,Point Lorient Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,,,Blue,No,"Glass, Acrylic, Faux Silk",1.0,No,,,3-Way,UL,150.0,,,20.5,28.5,20.5,,,,,,,,,"Transitional,Luxe,Glam,Boho"
D3035,748119106533,2016-08-23,9.0,18.0,18.0,32.0,372.0,223.2,Indoor Lighting,Dimond Lighting,Barthelemy Table Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,,,Antique Mercury,No,"Acrylic, Glass, Linen",1.0,No,,,3-Way,UL,150.0,,11.0,19.0,26.0,19.0,,,,,,,,,"Transitional,Luxe,Glam,Boho"
D3036,810937001458,2016-08-23,,14.0,14.0,32.0,366.0,219.6,Indoor Lighting,Dimond Lighting,La Tortue Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Polished Chrome, Teal",No,"Glass, Linen, Metal",1.0,No,,,3-Way,UL,150.0,,,15.5,26.0,15.5,,,,,,,,,"Transitional,Mid-CenturyModern,Coastal,Beach"
D3037,810937001465,2016-08-23,,14.0,14.0,32.0,342.0,205.2,Indoor Lighting,Dimond Lighting,La Tortue Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,,,"Polished Chrome, Turquoise",No,"Glass, Linen, Metal",1.0,No,,,3-Way,UL,150.0,,,16.0,65.0,16.0,,,,,,,,,"Transitional,Mid-CenturyModern,Coastal,Beach"
D3039,74811910654,2016-08-23,8.0,17.0,17.0,36.0,435.0,261.0,Indoor Lighting,Dimond Lighting,Pasha Table Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,,,"Chocolate, Silver",No,"Glass, Acrylic, Faux Silk",1.0,No,,,3-Way,UL,150.0,,10.0,18.5,30.0,18.5,,,,,,,,,"Transitional,Luxe,Glam,Boho"
D3041,748119106557,2016-08-23,11.0,18.0,18.0,29.0,534.0,320.4,Indoor Lighting,Dimond Lighting,Gigi Table Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,Grey Polkadot Glaze,No,"Ceramic, Metal, Linen",1.0,No,,,3-Way,UL,150.0,,13.0,19.0,24.0,19.0,,,,,,,,,"Modern,Contemporary,Luxe,Glam,Boho"
D3043,748119106564,2016-08-23,9.0,19.0,19.0,32.0,498.0,298.8,Indoor Lighting,Dimond Lighting,McCall Table Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Polished Nickel, White",No,"Glass, Linen, Metal",1.0,No,,,3-Way,UL,150.0,,11.0,32.0,24.0,13.0,,,,,,,,,"Modern,Contemporary,Luxe,Glam,Mid-CenturyModern"
D3045,818008032219,2016-03-28,19.4,18.0,18.0,64.0,498.0,298.8,Indoor Lighting,Dimond Lighting,New Caledonia Floor Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,,,"White Marble, Silver Leaf",No,"Composite, Marble",1.0,No,,,3-Way,UL,150.0,,23.5,29.3,23.6,12.3,,,,,,,,,
D3045-LED,830335029304,2016-04-25,19.4,18.0,18.0,64.0,528.0,316.8,Indoor Lighting,Dimond Lighting,New Caledonia LED Floor Lamp,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED 3-Way,,,,"White Marble, Silver Leaf",No,"Composite, Marble",1.0,No,,,3-Way,UL,9.5,,23.5,29.3,23.6,12.3,,,,,,,,,
D3047,810937001489,2016-08-23,7.9,15.0,15.0,29.0,366.0,219.6,Indoor Lighting,Dimond Lighting,Springtide Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Aqua, Polished Nickel",No,"Glass, Metal, Faux Silk",1.0,No,,,3-Way,UL,150.0,,11.0,20.0,22.0,12.0,,,,,,,,,"Transitional,Luxe,Glam,Coastal,Beach"
D3049F,818008032233,2016-03-28,22.0,18.0,18.0,63.0,663.0,397.8,Indoor Lighting,Dimond Lighting,Brooke Floor Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,72.0,,Champagne Gold,No,"Crystal, Glass, Metal",1.0,No,,,3-Way,UL,150.0,,27.5,19.0,30.6,18.9,,,,,,,,,
D3049F-LED,830335029328,2016-04-25,22.0,18.0,18.0,63.0,693.0,415.8,Indoor Lighting,Dimond Lighting,Brooke LED Floor Lamp,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,72.0,,Champagne Gold,No,"Crystal, Glass, Metal",1.0,No,,,3-Way,UL,9.5,,27.5,19.0,30.6,18.9,,,,,,,,,
D3049T,81800803224,2016-03-28,6.6,13.0,13.0,35.0,366.0,219.6,Indoor Lighting,Dimond Lighting,Brooke Buffet Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,Champagne Gold,No,"Crystal, Glass, Metal",1.0,No,,,3-Way,UL,100.0,,9.5,29.0,14.0,14.0,,,,,,,,,
D3049T-LED,830335029335,2016-04-25,6.6,13.0,13.0,35.0,396.0,237.6,Indoor Lighting,Dimond Lighting,Brooke LED Buffet Lamp,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,66.0,,Champagne Gold,No,"Crystal, Glass, Metal",1.0,No,,,3-Way,UL,9.5,,9.5,29.0,14.0,14.0,,,,,,,,,
D3050,748119106571,2017-10-06,4.0,17.5,17.5,29.5,381.0,228.6,Indoor Lighting,Dimond Lighting,Nature Rope and Oil Rubbed Bronze Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Nature Rope, Oil Rubbed Bronze",No,"Rope, Metal",1.0,No,,,3-Way,,,,13.0,19.0,20.0,19.0,,,,,,,,,"Transitional,Coastal,Beach,ModernFarmhouse"
D3060,810937001502,2016-08-23,,18.0,18.0,29.0,366.0,219.6,Indoor Lighting,Dimond Lighting,Gush Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,Blue,No,"Crystal, Glass",1.0,No,,,3-Way,UL,150.0,,15.0,20.0,20.0,20.0,,,,,,,,,"Transitional,Luxe,Glam,Coastal,Beach"
D3062,810937001526,2016-08-23,,19.0,19.0,29.0,399.0,239.4,Indoor Lighting,Dimond Lighting,Ebullience Table Lamp,"The Ebullience Table Lamp showcases a Vivid Blue effervescence rising within a boldly symmetrical, sparkling clear glass silhouette. A chic crystal base, Polished nickel appointments, and Cool White linen shade complete the design. Updated Transitional feel.",,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,Blue,No,"Crystal, Glass",1.0,No,,,3-Way,UL,150.0,,16.0,24.0,18.0,21.0,,,,,,,,,"Transitional,Luxe,Glam,Coastal,Beach"
D3063,748119106595,2017-10-06,4.0,17.0,17.0,29.0,297.0,178.2,Indoor Lighting,Dimond Lighting,Grey Glaze Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,,,Grey Glaze,No,CERAMIC,1.0,No,,,3-Way,,,,13.0,21.0,20.0,20.0,,,,,,,,,"Transitional,Luxe,Glam,ModernFarmhouse"
D3076,748119106618,2016-08-23,9.0,13.0,13.0,22.5,285.0,171.0,Indoor Lighting,Dimond Lighting,Collette Table Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Gold, Smoked Amber",No,"Metal, Acrylic, Faux Silk",1.0,No,,,3-Way,UL,150.0,,8.0,19.0,22.0,10.0,,,,,,,,,
D3077,748119106625,2016-08-23,5.0,17.0,17.0,68.5,435.0,261.0,Indoor Lighting,Dimond Lighting,Collette Floor Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,,,"Gold, Smoked Amber",No,"Metal, Acrylic, Faux Silk",1.0,No,,,3-Way,UL,150.0,,13.0,46.5,48.0,46.5,,,,,,,,,
D3080,818008032387,2016-03-28,6.1,11.0,11.0,30.0,300.0,180.0,Indoor Lighting,Dimond Lighting,Constance Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Clear, Gold Plate",No,"Crystal, Metal",1.0,No,,,3-Way,UL,150.0,,9.2,27.8,12.4,12.4,,,,,,,,,
D3080-LED,830335029366,2016-04-25,6.1,11.0,11.0,30.0,330.0,198.0,Indoor Lighting,Dimond Lighting,Constance LED Table Lamp,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,66.0,,"Clear, Gold Plate",No,"Crystal, Metal",1.0,No,,,3-Way,UL,9.5,,9.2,27.8,12.4,12.4,,,,,,,,,
D3081,818008032394,2016-03-28,11.0,14.0,14.0,24.0,465.0,279.0,Indoor Lighting,Dimond Lighting,Highclere Table Lamp,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Clear, Gold",No,"Crystal, Metal",1.0,No,,,3-Way,UL,150.0,,18.0,22.0,16.0,16.0,,,,,,,,,
D3081-LED,830335029373,2016-04-25,11.0,14.0,14.0,24.0,495.0,297.0,Indoor Lighting,Dimond Lighting,Highclere LED Table Lamp,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,66.0,,"Clear, Gold",No,"Crystal, Metal",1.0,No,,,3-Way,UL,9.5,,18.0,21.5,15.2,15.2,,,,,,,,,
D3082,8180080324,2016-03-28,4.1,6.0,6.0,13.0,162.0,97.2,Indoor Lighting,Dimond Lighting,Richmond Hill Table Lamp,"A sophisticated update of a vintage design story, our Richmond Hill Table Lamp features fashion-forward Printed Marble veining for an elevated style statement. Gold Plated metal appointments and an elegant clear glass silhouette make it perfect for a chic home office or entryway. Try pairing it with one of our Edison-evocative filament bulbs.",,,,,,,,1.0,CHN,,No,A19,,66.0,,"Clear, White Faux Marble",No,"Ceramic, Glass, Metal",1.0,No,,,On-Off Line Switch,UL,40.0,,6.0,16.0,9.0,9.0,,,,,,,,,
D3083,748119106632,2016-08-23,2.1,14.5,14.5,25.75,279.0,167.4,Indoor Lighting,Dimond Lighting,Halakahiki Table Lamp,,Handcrafted,,,,,,,1.0,CHN,,No,A21 3-Way,,,,"Antique Silver Mercury, Pewter",No,"Glass, Metal, Faux Silk",1.0,No,,,3-Way,UL,150.0,,7.0,57.5,53.0,28.5,,,,,,,,,
D309,748119038872,2012-09-26,15.0,17.0,17.0,30.0,399.0,239.4,Indoor Lighting,Dimond Lighting,Functional Tripod Table Lamp In Restoration Black And Aged Gold,,,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Aged Gold, Restoration Black",No,Metal,1.0,No,,,3-Way,UL,150.0,,17.0,27.0,17.0,17.0,,,,,,,,,"Transitional,Urban,Industrial,ModernFarmhouse"
D3090,818008032431,2016-03-28,6.5,16.0,16.0,28.0,366.0,219.6,Indoor Lighting,Dimond Lighting,Sochi Table Lamp,"A sophisticated update of a classic design story, our Sochi Table Lamp features fashion-forward Printed Marble veining for an elevated style statement. Polished Nickel appointments, an elegant Grey fabric shade, and a smart geometric silhouette complete the look. Perfect for today's chic home office.",,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Polished Nickel, White Faux Marble",No,"Ceramic, Metal",1.0,No,,,3-Way,UL,150.0,,9.7,23.8,16.7,16.7,,,,,,,,,
D3090-LED,818008036293,2016-04-25,6.5,16.0,16.0,28.0,396.0,237.6,Indoor Lighting,Dimond Lighting,Sochi LED Table Lamp,"A sophisticated update of a classic design story, our Sochi Table Lamp features fashion-forward Printed Marble veining for an elevated style statement. Polished Nickel appointments, an elegant Grey fabric shade, and a smart geometric silhouette complete t","Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,66.0,,"Polished Nickel, White Faux Marble",No,"Ceramic, Metal",1.0,No,,,3-Way,UL,9.5,,9.7,23.8,16.7,16.7,,,,,,,,,
D3091,818008032448,2016-03-28,6.6,15.0,15.0,25.0,318.0,190.8,Indoor Lighting,Dimond Lighting,Vicenza Table Lamp,"A sophisticated update of a classic design story, our Vicenza Table Lamp features fashion-forward Printed Marble veining for an elevated style statement. Gold Plated metal appointments and an elegant Light Taupe fabric shade complete the look. Ideal for a chic entryway.",,,,,,,,1.0,CHN,,No,A21 3-Way,,66.0,,"Gold, White Faux Marble",No,"Ceramic, Metal",1.0,No,,,3-Way,UL,150.0,,9.9,22.2,16.3,16.3,,,,,,,,,
D3091-LED,818008036309,2016-04-25,6.6,15.0,15.0,25.0,348.0,208.8,Indoor Lighting,Dimond Lighting,Vicenza LED Table Lamp,"A sophisticated update of a classic design story, our Vicenza Table Lamp features fashion-forward Printed Marble veining for an elevated style statement. Gold Plated metal appointments and an elegant Light Taupe fabric shade complete the look. Ideal for a","Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,CHN,,Yes,A19 LED,,66.0,,"Gold, White Faux Marble",No,"Ceramic, Metal",1.0,No,,,3-Way,UL,9.5,,9.9,22.2,16.3,16.3,,,,,,,,,
D3092,818008032455,2016-03-28,21.6,11.0,16.0,28.0,366.0,219.6,Outdoor Lighting,Dimond Lighting,Elliot Bay Outdoor Table Lamp,"The Elliot Bay Outdoor Table Lamp boasts weather-resistant circuitry and a highly durable frame constructed with textured Grey stone and warm natural slate. Combines crisp contemporary lines with rustic design notes, making it an ideal fit for today's outdoor entertainment space. Soft Taupe waterproof nylon shade.",Weather Resistant - DO NOT have to be kept under a covered porch,Thicker Than Normal Cords With Ground Wire and 3-Prong Plug,Weather-resistant nylon shades can be wiped clean with a damp cloth.,,,,,1.0,CHN,,No,A19,,,,Grey Slate,,"Slate, Stone",1.0,Yes,,,2-Way,UL,100.0,,27.0,20.0,23.0,14.0,,,,,,,,,"Transitional,Coastal,Beach,Urban,Industrial"
D3092-LED,818008036316,2016-04-25,21.6,11.0,16.0,28.0,396.0,237.6,Outdoor Lighting,Dimond Lighting,Elliot Bay Outdoor LED Table Lamp,"The Elliot Bay Outdoor Table Lamp boasts weather-resistant circuitry and a highly durable frame constructed with textured Grey stone and warm natural slate. Combines crisp contemporary lines with rustic design notes, making it an ideal fit for today's outdoor entertainment space. Soft Taupe waterproof nylon shade.",Weather Resistant - DO NOT have to be kept under a covered porch,Thicker Than Normal Cords With Ground Wire and 3-Prong Plug,Weather-resistant nylon shades can be wiped clean with a damp cloth.,"Includes easily replaceable screw-in, E26 medium base LED Bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,1.0,CHN,,Yes,A19 LED,,,,Grey Slate,No,"Slate, Stone",1.0,Yes,,,2-Way,UL,9.5,,26.2,20.0,22.8,12.5,,,,,,,,,"Transitional,Coastal,Beach,Urban,Industrial"
D3093,818008032462,2016-03-28,52.8,16.0,16.0,60.0,663.0,397.8,Outdoor Lighting,Dimond Lighting,Elliot Bay Outdoor Floor Lamp,"The Elliot Bay Outdoor Floor Lamp boasts weather-resistant circuitry and a highly durable frame constructed with textured Grey stone and warm natural slate. Combines crisp contemporary lines with rustic design notes, making it an ideal fit for today's outdoor entertainment space. Soft Taupe waterproof nylon shade.",Weather Resistant - DO NOT have to be kept under a covered porch,Thicker Than Normal Cords With Ground Wire and 3-Prong Plug,Weather-resistant nylon shades can be wiped clean with a damp cloth.,,,,,2.0,CHN,,No,A19,,,,Grey Slate,,"Slate, Stone",1.0,Yes,,,2-Way,UL,100.0,,55.0,30.0,15.0,14.0,5.0,18.0,13.0,16.0,,,,,"Transitional,Coastal,Beach,Urban,Industrial"
D3093-LED,830335028529,2016-04-25,52.8,16.0,16.0,60.0,693.0,415.8,Outdoor Lighting,Dimond Lighting,Elliot Bay Outdoor LED Floor Lamp,"The Elliot Bay Outdoor Floor Lamp boasts weather-resistant circuitry and a highly durable frame constructed with textured Grey stone and warm natural slate. Combines crisp contemporary lines with rustic design notes, making it an ideal fit for today's outdoor entertainment space. Soft Taupe waterproof nylon shade.",Weather Resistant - DO NOT have to be kept under a covered porch,Thicker Than Normal Cords With Ground Wire and 3-Prong Plug,Weather-resistant nylon shades can be wiped clean with a damp cloth.,"Includes easily replaceable screw-in, E26 medium base LED Bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,1.0,CHN,,Yes,A19 LED,,,,Grey Slate,No,"Slate, Stone",1.0,Yes,,,2-Way,UL,9.5,,61.2,24.5,28.5,16.5,,,,,,,,,"Transitional,Coastal,Beach,Urban,Industrial"
D3094GREEN,999999152992,2016-03-28,6.6,14.0,14.0,19.0,279.0,167.4,Outdoor Lighting,Dimond Lighting,Aruba Outdoor Sea Green Shade,"Inspired by the richly granulated texture story of a deep-sea urchin, our Aruba Outdoor Table Lamps are perfect for any breezy, beachy terrace. Beautifully hand molded silhouette with powder-coated, rust-resistant circuitry. Highly durable nylon shades available in Royal Blue, Pure White or fresh Sea Green.",Weather Resistant - DO NOT have to be kept under a covered porch,Thicker Than Normal Cords With Ground Wire and 3-Prong Plug,Weather-resistant nylon shades can be wiped clean with a damp cloth.,,,,,1.0,CHN,,No,A19,,,,White,No,Composite,1.0,Yes,,,2-Way,UL,100.0,,10.6,19.3,15.8,15.8,,,,,,,,,"Transitional,Coastal,Beach,Urban,Industrial"
